sc_1,sc_2,relatedness
Ophthalmology,Developmental Biology,0
Ophthalmology,Education & Educational Research,0
Ophthalmology,Electrochemistry,0
Ophthalmology,Endocrinology & Metabolism,0.3207501495497921
Ophthalmology,Energy & Fuels,0
Ophthalmology,Engineering,0
Ophthalmology,Entomology,0
Ophthalmology,Environmental Sciences & Ecology,0
Ophthalmology,Ethnic Studies,0
Ophthalmology,Evolutionary Biology,0
Ophthalmology,Food Science & Technology,0
Ophthalmology,Forestry,0
Ophthalmology,Gastroenterology & Hepatology,0
Ophthalmology,General & Internal Medicine,0
Ophthalmology,Genetics & Heredity,0
Ophthalmology,Geochemistry & Geophysics,0
Ophthalmology,Geography,0
Ophthalmology,Geology,0
Ophthalmology,Geriatrics & Gerontology,0.7071067811865475
Ophthalmology,Health Care Sciences & Services,0
Ophthalmology,Hematology,0.054312544659356844
Ophthalmology,History,0
Ophthalmology,Imaging Science & Photographic Technology,0
Ophthalmology,Immunology,0.11572751247156893
Ophthalmology,Infectious Diseases,0
Ophthalmology,Instruments & Instrumentation,0
Ophthalmology,Integrative & Complementary Medicine,0
Ophthalmology,Legal Medicine,0
Ophthalmology,Life Sciences & Biomedicine - Other Topics,0
Ophthalmology,Linguistics,0.1270001270001905
Ophthalmology,Marine & Freshwater Biology,0
Ophthalmology,Materials Science,0
Ophthalmology,Mathematical & Computational Biology,0
Ophthalmology,Mathematics,0
Ophthalmology,Mechanics,0
Ophthalmology,Medical Informatics,0
Ophthalmology,Medical Laboratory Technology,0
Ophthalmology,Metallurgy & Metallurgical Engineering,0
Ophthalmology,Meteorology & Atmospheric Sciences,0
Ophthalmology,Microbiology,0
Ophthalmology,Mineralogy,0
Ophthalmology,Mining & Mineral Processing,0
Ophthalmology,Music,0
Ophthalmology,Mycology,0
Ophthalmology,Neurosciences & Neurology,0
Ophthalmology,Nuclear Science & Technology,0
Ophthalmology,Nursing,0
Ophthalmology,Nutrition & Dietetics,0.105999788000636
Ophthalmology,Obstetrics & Gynecology,0
Ophthalmology,Oncology,0
Ophthalmology,Operations Research & Management Science,0
Ophthalmology,Ophthalmology,0
Ophthalmology,Optics,0
Ophthalmology,Orthopedics,0
Ophthalmology,Otorhinolaryngology,0
Ophthalmology,Paleontology,0
Ophthalmology,Parasitology,0
Ophthalmology,Pathology,0.057353933467640436
Ophthalmology,Pediatrics,0.42857142857142855
Ophthalmology,Pharmacology & Pharmacy,0.4311239909182913
Ophthalmology,Physical Geography,0
Ophthalmology,Physics,0
Ophthalmology,Physiology,0.29417420270727607
Ophthalmology,Plant Sciences,0
Ophthalmology,Polymer Science,0
Ophthalmology,Psychiatry,0.6541770389223969
Ophthalmology,Psychology,0.5163977794943222
Ophthalmology,Public Administration,0
Ophthalmology,"Public, Environmental & Occupational Health",0
Ophthalmology,"Radiology, Nuclear Medicine & Medical Imaging",0.3273268353539886
Ophthalmology,Rehabilitation,0.2519763153394848
Ophthalmology,Remote Sensing,0
Ophthalmology,Reproductive Biology,0
Ophthalmology,Research & Experimental Medicine,0
Ophthalmology,Respiratory System,0
Ophthalmology,Rheumatology,0
Ophthalmology,Science & Technology - Other Topics,0
Ophthalmology,Social Issues,0
Ophthalmology,Social Sciences - Other Topics,0
Ophthalmology,Sociology,0
Ophthalmology,Spectroscopy,0
Ophthalmology,Sport Sciences,0.3333333333333333
Ophthalmology,Substance Abuse,0
Ophthalmology,Surgery,0.5622535302317492
Ophthalmology,Telecommunications,0
Ophthalmology,Thermodynamics,0
Ophthalmology,Toxicology,0.14285714285714285
Ophthalmology,Transplantation,0
Ophthalmology,Tropical Medicine,0
Ophthalmology,Urology & Nephrology,0
Ophthalmology,Veterinary Sciences,0
Ophthalmology,Virology,0
Ophthalmology,Water Resources,0
Ophthalmology,Zoology,0.26490647141300877
Optics,Acoustics,0
Optics,Agriculture,0
Optics,Allergy,0
Optics,Anatomy & Morphology,0
Optics,Anesthesiology,0
Optics,Anthropology,0
Optics,Archaeology,0
Optics,Astronomy & Astrophysics,0.8537862734256924
Optics,Audiology & Speech-Language Pathology,0
Optics,Automation & Control Systems,0.09759000729485331
Optics,Behavioral Sciences,0
Optics,Biochemistry & Molecular Biology,0.1375616603488922
Optics,Biodiversity & Conservation,0
Optics,Biomedical Social Sciences,0
Optics,Biophysics,0.2289522546151527
Optics,Biotechnology & Applied Microbiology,0.23122932520643202
Optics,Business & Economics,0
Optics,Cardiovascular System & Cardiology,0.018660646469174497
Optics,Cell Biology,0.27284731284189967
Optics,Chemistry,0.5080732549191073
Optics,Communication,0
Optics,Computer Science,0.23085816074287496
Optics,Construction & Building Technology,0.3086066999241838
Optics,Crystallography,0
Optics,Demography,0
Optics,"Dentistry, Oral Surgery & Medicine",0
Optics,Dermatology,0
Optics,Developmental Biology,0
Optics,Education & Educational Research,0.329914439536929
Optics,Electrochemistry,0.03183035070396152
Optics,Endocrinology & Metabolism,0.1679842102263232
Optics,Energy & Fuels,0.03919309008348103
Optics,Engineering,0.3124134463046504
Optics,Entomology,0.1543033499620919
Optics,Environmental Sciences & Ecology,0.03962144258751637
Optics,Ethnic Studies,0
Optics,Evolutionary Biology,0.022750787759664506
Optics,Food Science & Technology,0
Optics,Forestry,0
Optics,Gastroenterology & Hepatology,0
Optics,General & Internal Medicine,0
Optics,Genetics & Heredity,0
Optics,Geochemistry & Geophysics,0
Optics,Geography,0
Optics,Geology,0.04879500364742666
Optics,Geriatrics & Gerontology,0
Optics,Health Care Sciences & Services,0
Optics,Hematology,0.0355559067267389
Optics,History,0
Optics,Imaging Science & Photographic Technology,0.08908708063747481
Optics,Immunology,0.06734350297014739
Optics,Infectious Diseases,0
Optics,Instruments & Instrumentation,0.5738045840530311
Optics,Integrative & Complementary Medicine,0
Optics,Legal Medicine,0
Optics,Life Sciences & Biomedicine - Other Topics,0.075973717639758645
Optics,Linguistics,0
Optics,Marine & Freshwater Biology,0
Optics,Materials Science,0.5462243850734638
Optics,Mathematical & Computational Biology,0.1091089451179962
Optics,Mathematics,0.27757260123553495
Optics,Mechanics,0.5452785412727976
Optics,Medical Informatics,0.12598815766974242
Optics,Medical Laboratory Technology,0
Optics,Metallurgy & Metallurgical Engineering,0.34703041297108483
Optics,Meteorology & Atmospheric Sciences,0.08104408984731078
Optics,Microbiology,0.04450646703697634
Optics,Mineralogy,0.12104550653376049
Optics,Mining & Mineral Processing,0.12598815766974242
Optics,Music,0
Optics,Mycology,0.06900655593423542
Optics,Neurosciences & Neurology,0.10704732180763762
Optics,Nuclear Science & Technology,0.44301431381276
Optics,Nursing,0
Optics,Nutrition & Dietetics,0.02313105010296125
Optics,Obstetrics & Gynecology,0
Optics,Oncology,0.02256755695554319
Optics,Operations Research & Management Science,0.1091089451179962
Optics,Ophthalmology,0
Optics,Optics,0
Optics,Orthopedics,0.07838618016696206
Optics,Otorhinolaryngology,0
Optics,Paleontology,0
Optics,Parasitology,0
Optics,Pathology,0.01251565435804397
Optics,Pediatrics,0
Optics,Pharmacology & Pharmacy,0.09407896772831068
Optics,Physical Geography,0
Optics,Physics,0.15459348500355571
Optics,Physiology,0.19258222162991084
Optics,Plant Sciences,0.04052204492365539
Optics,Polymer Science,0.09759000729485331
Optics,Psychiatry,0.010196652376748152
Optics,Psychology,0
Optics,Public Administration,0
Optics,"Public, Environmental & Occupational Health",0
Optics,"Radiology, Nuclear Medicine & Medical Imaging",0.04761904761904762
Optics,Rehabilitation,0
Optics,Remote Sensing,0
Optics,Reproductive Biology,0
Optics,Research & Experimental Medicine,0.062347968638854966
Optics,Respiratory System,0.049102861614023635
Optics,Rheumatology,0.06900655593423542
Optics,Science & Technology - Other Topics,0.429905201001552
Optics,Social Issues,0
Optics,Social Sciences - Other Topics,0
Optics,Sociology,0
Optics,Spectroscopy,0.39477101697586137
Optics,Sport Sciences,0.07273929674533079
Optics,Substance Abuse,0
Optics,Surgery,0
Optics,Telecommunications,0.2182178902359924
Optics,Thermodynamics,0.03183035070396152
Optics,Toxicology,0
Optics,Transplantation,0.1649572197684645
Optics,Tropical Medicine,0
Optics,Urology & Nephrology,0
Optics,Veterinary Sciences,0
Optics,Virology,0
Optics,Water Resources,0.10482848367219183
Optics,Zoology,0.014451832825402001
Orthopedics,Acoustics,0
Orthopedics,Agriculture,0
Orthopedics,Allergy,0
Orthopedics,Anatomy & Morphology,0.21661214442955296
Orthopedics,Anesthesiology,0
Orthopedics,Anthropology,0
Orthopedics,Archaeology,0
Orthopedics,Astronomy & Astrophysics,0.010810968751610264
Orthopedics,Audiology & Speech-Language Pathology,0
Orthopedics,Automation & Control Systems,0.08032193289024989
Orthopedics,Behavioral Sciences,0
Orthopedics,Biochemistry & Molecular Biology,0.013320093819745225
Orthopedics,Biodiversity & Conservation,0
Orthopedics,Biomedical Social Sciences,0
Orthopedics,Biophysics,0.18844027313890302
Orthopedics,Biotechnology & Applied Microbiology,0.1665251238244323
Orthopedics,Business & Economics,0
Orthopedics,Cardiovascular System & Cardiology,0.19966357267648105
Orthopedics,Cell Biology,0.16842623665216078
Orthopedics,Chemistry,0.1393907259433639
Orthopedics,Communication,0
Orthopedics,Computer Science,0.14616072192349774
Orthopedics,Construction & Building Technology,0.1270001270001905
Orthopedics,Crystallography,0
Orthopedics,Demography,0
Orthopedics,"Dentistry, Oral Surgery & Medicine",0.7184212081070996
Orthopedics,Dermatology,0.5977625776640615
Orthopedics,Developmental Biology,0
Orthopedics,Education & Educational Research,0
Orthopedics,Electrochemistry,0
Orthopedics,Endocrinology & Metabolism,0.12673854046705196
Orthopedics,Energy & Fuels,0.03225806451612904
Orthopedics,Engineering,0.04537648504067426
Orthopedics,Entomology,0.1270001270001905
Orthopedics,Environmental Sciences & Ecology,0.02174041475998001
Orthopedics,Ethnic Studies,0
Orthopedics,Evolutionary Biology,0.018725147156828457
Orthopedics,Food Science & Technology,0
Orthopedics,Forestry,0
Orthopedics,Gastroenterology & Hepatology,0
Orthopedics,General & Internal Medicine,0.41478067789217016
Orthopedics,Genetics & Heredity,0
Orthopedics,Geochemistry & Geophysics,0
Orthopedics,Geography,0
Orthopedics,Geology,0.04016096644512494
Orthopedics,Geriatrics & Gerontology,0
Orthopedics,Health Care Sciences & Services,0
Orthopedics,Hematology,0.009754820987386486
Orthopedics,History,0
Orthopedics,Imaging Science & Photographic Technology,0.07332355751067667
Orthopedics,Immunology,0.04849897460394817
Orthopedics,Infectious Diseases,0
Orthopedics,Instruments & Instrumentation,0
Orthopedics,Integrative & Complementary Medicine,0
Orthopedics,Legal Medicine,0
Orthopedics,Life Sciences & Biomedicine - Other Topics,0.06253053994807226
Orthopedics,Linguistics,0
Orthopedics,Marine & Freshwater Biology,0
Orthopedics,Materials Science,0.02644545012526731
Orthopedics,Mathematical & Computational Biology,0.08980265101338746
Orthopedics,Mathematics,0
Orthopedics,Mechanics,0.08414890701798217
Orthopedics,Medical Informatics,0.10369516947304254
Orthopedics,Medical Laboratory Technology,0
Orthopedics,Metallurgy & Metallurgical Engineering,0
Orthopedics,Meteorology & Atmospheric Sciences,0.033351867298253506
Orthopedics,Microbiology,0.03663126540943154
Orthopedics,Mineralogy,0.049813548138671795
Orthopedics,Mining & Mineral Processing,0.10369516947304254
Orthopedics,Music,0
Orthopedics,Mycology,0.056796183424706485
Orthopedics,Neurosciences & Neurology,0.26431746558853386
Orthopedics,Nuclear Science & Technology,0.017363099909535037
Orthopedics,Nursing,0
Orthopedics,Nutrition & Dietetics,0.01903812393862834
Orthopedics,Obstetrics & Gynecology,0
Orthopedics,Oncology,0.08358452166229449
Orthopedics,Operations Research & Management Science,0.08980265101338746
Orthopedics,Ophthalmology,0
Orthopedics,Optics,0.07838618016696206
Orthopedics,Orthopedics,0
Orthopedics,Otorhinolaryngology,0
Orthopedics,Paleontology,0
Orthopedics,Parasitology,0
Orthopedics,Pathology,0.05150535271439557
Orthopedics,Pediatrics,0.10263160115815709
Orthopedics,Pharmacology & Pharmacy,0.07743215459986827
Orthopedics,Physical Geography,0
Orthopedics,Physics,0.01908583860980044
Orthopedics,Physiology,0.10567049305145204
Orthopedics,Plant Sciences,0.033351867298253506
Orthopedics,Polymer Science,0
Orthopedics,Psychiatry,0.008392404618188456
Orthopedics,Psychology,0
Orthopedics,Public Administration,0
Orthopedics,"Public, Environmental & Occupational Health",0
Orthopedics,"Radiology, Nuclear Medicine & Medical Imaging",0.11757927025044308
Orthopedics,Rehabilitation,0.04525628222014204
Orthopedics,Remote Sensing,0
Orthopedics,Reproductive Biology,0
Orthopedics,Research & Experimental Medicine,0.051315800579078544
Orthopedics,Respiratory System,0.44455785495547523
Orthopedics,Rheumatology,0.056796183424706485
Orthopedics,Science & Technology - Other Topics,0
Orthopedics,Social Issues,0
Orthopedics,Social Sciences - Other Topics,0
Orthopedics,Sociology,0
Orthopedics,Spectroscopy,0.10830607221477648
Orthopedics,Sport Sciences,0.2993421700446248
Orthopedics,Substance Abuse,0
Orthopedics,Surgery,0.028852490032255353
Orthopedics,Telecommunications,0.1796053020267749
Orthopedics,Thermodynamics,0.026198125853112306
Orthopedics,Toxicology,0
Orthopedics,Transplantation,0.3394221166510653
Orthopedics,Tropical Medicine,0
Orthopedics,Urology & Nephrology,0
Orthopedics,Veterinary Sciences,0
Orthopedics,Virology,0
Orthopedics,Water Resources,0.08627959628145762
Orthopedics,Zoology,0.011894651701745163
Otorhinolaryngology,Acoustics,0
Otorhinolaryngology,Agriculture,0
Otorhinolaryngology,Allergy,0
Otorhinolaryngology,Anatomy & Morphology,0
Otorhinolaryngology,Anesthesiology,0
Otorhinolaryngology,Anthropology,0
Otorhinolaryngology,Archaeology,0
Otorhinolaryngology,Astronomy & Astrophysics,0
Otorhinolaryngology,Audiology & Speech-Language Pathology,0
Otorhinolaryngology,Automation & Control Systems,0
Otorhinolaryngology,Behavioral Sciences,0
Otorhinolaryngology,Biochemistry & Molecular Biology,0.016583383069161826
Otorhinolaryngology,Biodiversity & Conservation,0
Otorhinolaryngology,Biomedical Social Sciences,0
Otorhinolaryngology,Biophysics,0
Otorhinolaryngology,Biotechnology & Applied Microbiology,0
Otorhinolaryngology,Business & Economics,0
Otorhinolaryngology,Cardiovascular System & Cardiology,0
Otorhinolaryngology,Cell Biology,0.01747408113322076
Otorhinolaryngology,Chemistry,0
Otorhinolaryngology,Communication,0
Otorhinolaryngology,Computer Science,0
Otorhinolaryngology,Construction & Building Technology,0
Otorhinolaryngology,Crystallography,0
Otorhinolaryngology,Demography,0
Otorhinolaryngology,"Dentistry, Oral Surgery & Medicine",0
